ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00VWH78OG,5.0,this is not soda  it is fruitflavored seltzer water i find the taste to be excellent  just a light orange taste that is very refreshing and combined with the carbonation a nice change from regular water  there is zero sugar or sweetener added so it does not taste at all like soda which is a big plus for me if youre looking for something sweet this is not something youd likebought one pack to try it out and have since purchased a few more packs i like to alternate between the three flavors this also comes in strawberry and lime  great asis or over ice in the summer,nestle pure life exotics sparkling water tangerine  cans pack of ,2.97,0.7129629629629629,108.0,9.0,-21.23,108,1,14,12,1,11,1,4,14,108.0,108.0,9.0,12.0,14.0,12.0,0.9167,11.0,1.0,1.0,4.0,0.3333,14.0,1.1667,50,18,44,18,65,19,51,19,0.78,0.37,0.36,0.23,0.69,0.59,50,37,40.6,41.6,0.77,0.74,4.39,6.2,0.94,28.84,0.86,1.0,13.0,2.55,0.25,0.83,0.25,0.04,0.29
B0014CUCU6,5.0,i am hypoglycemic and the type of person who has to have breakfast every morning the instant i wake up this has been a goto favorite cereal of mine for about  years now along with quaker life cereal this is the one i turn to for mornings when im really hungry as it is very filling i like the crunchy texture too it doesnt get soggy too quickly it also makes a great afternoon  late night snack just eaten by itself its perfect for me because its healthy and not overly sweet just the perfect hint of brown sugar to round out its taste i highly recommend it although i have never purchased it from amazon i normally find it at my local publix where they often do sales such as  for  on all quaker cereal products,quaker oatmeal squares cereal  oz box,2.99,0.7299270072992701,137.0,11.416666666666666,-50.67,137,1,17,12,1,7,1,2,16,137.0,137.0,11.4167,12.0,17.0,12.0,0.5833,7.0,1.0,1.0,2.0,0.1667,16.0,1.3333,67,23,57,23,86,26,69,26,0.8,0.38,0.34,0.17,0.33,0.41,67,39,41.9,43.0,0.78,0.78,5.11,7.22,0.94,34.52,0.83,1.0,12.0,2.45,0.17,0.71,0.19,0.12,0.3
B00XA9DADC,1.0,how is this easier than using a regular tea bag its just more plastic to throw into the landfill and poison our groundwater please be conscious of how much plastic you use and where it ends up plastic never degrades it just breaks down into smaller and smaller pieces until it ends up inside of our food and us,twinings of london pure peppermint herbal tea kcups for keurig  count,8.0,0.7457627118644068,59.0,9.833333333333334,28.51,59,1,9,6,1,4,1,3,4,59.0,59.0,9.8333,6.0,9.0,6.0,0.6667,4.0,1.0,1.0,3.0,0.5,4.0,0.6667,25,6,21,6,33,8,27,8,0.82,0.3,0.24,0.14,0.14,0.27,25,25,25.0,25.0,0.76,0.76,3.08,4.35,0.92,19.12,0.78,0.71,3.57,1.34,0.19,1.0,0.22,0.07,0.3
B00Q6AGCNW,4.0,im not usually a fan of green tea i much prefer black tea  however these were really good  they have a nice mellow flavor  and you cant beat the price  i was afraid that i was going to receive tea bags instead of kcups since the price was so low but it was indeed a kcup  i will be ordering more,stash tea moroccan mint green singlecup tea for keurig kcups brewers  count,5.99,0.7868852459016393,61.0,6.1,34.94,61,1,11,10,1,6,1,0,9,61.0,61.0,6.1,10.0,11.0,10.0,0.6,6.0,1.0,1.0,0.0,0.0,9.0,0.9,33,6,26,6,44,6,32,6,0.73,0.19,0.18,0.17,0.17,0.29,33,33,33.0,33.0,0.75,0.75,3.52,4.97,0.92,21.62,0.81,1.0,6.0,1.73,0.19,0.62,0.25,0.06,0.31
B01HEZ8TWE,4.0,i chose this brand of dog food as i try to avoid the fast food dog food  i used to get a very pricey brand from petco however i have become more frugal though i want to ensure that my pup is getting some nutrition  while this does not look appealing to me he has enjoyed this flavor and a few other flavors by rachel ray  theres no godawful smell and its priced just right  most times i pick it up at target however i tried the amazon pantry and this was an item that i added to my box,rachael ray nutrish just  natural dry dog food limited ingredient lamb meal amp brown rice recipe  lbs,9.64,0.75,100.0,8.333333333333334,-4.65,100,1,16,12,1,7,1,3,8,100.0,100.0,8.3333,12.0,16.0,12.0,0.5833,7.0,1.0,1.0,3.0,0.25,8.0,0.6667,49,13,43,13,66,15,57,15,0.86,0.26,0.27,0.05,0.05,0.15,49,39,39.8,41.4,0.74,0.78,4.26,6.03,0.93,25.6,0.75,0.81,13.76,2.62,0.3,0.73,0.16,0.05,0.21
B00MNSHGPE,2.0,how can it be too sticky and not sticky enough i will explain it was very hard to pull the bandaid off and it left a sticky residue on my skin that is still there along with strips of fabric thats the too sticky part but the bandaid was on my finger so there was some overlap this is the not sticky enough part the bandaid would not stick to itself there was almost immediately a small flap flopping around and the bandaid began fraying on the edges soon after putting it on all in all not a good product,bandaid brand toughstrips adhesive bandage for minor cuts amp scrapes all one size  ct,6.47,0.62,100.0,8.333333333333334,3.82,100,1,15,12,1,5,1,1,10,100.0,100.0,8.3333,12.0,15.0,12.0,0.4167,5.0,1.0,1.0,1.0,0.0833,10.0,0.8333,36,10,28,10,55,17,36,17,0.65,0.47,0.28,0.25,0.5,0.5,36,32,33.2,34.1,0.65,0.64,3.43,4.85,0.89,16.46,0.78,1.0,8.0,2.0,0.22,0.75,0.14,0.08,0.22
B0014E84TK,5.0,i feel if a product thoroughly meets my expectations it receives  stars im not rating it for being the best product on the market i truthfully cant stand this stuff but i purchased it for the kids they love it to me it has the texture of rubber cement and guess it doesnt taste much differenti expected it to make the kids happy and it didwill be forced to purchase again, nutella hazelnut spread  ounce jar,2.99,0.7323943661971831,71.0,6.454545454545454,16.33,71,1,14,11,1,4,1,1,8,71.0,71.0,6.4545,11.0,14.0,11.0,0.3636,4.0,1.0,1.0,1.0,0.0909,8.0,0.7273,35,12,29,11,41,12,34,11,0.83,0.32,0.34,0.11,0.11,0.24,35,35,35.0,35.0,0.85,0.85,3.87,5.47,0.96,37.85,0.85,0.89,7.11,1.89,0.24,0.79,0.12,0.06,0.18
B000QY7PQ2,2.0,rice cakes are a staple in my household  i was excited to try these and i did  right after i received them  the cakes do not have a smell but to my taste buds they taste like moldy hay smells needless to say i have never taste tested moldy hay but i have smelled it many times  it is an unmistakable and unique smell  i inspected the cakes and there was no visible mold so i dont believe the taste was the result of anything other than  the inherent flavor  the cakes moldy hay notes  are faint mind you  but strong enough to have caught my attention  first thing  that particular taste is just s a little to earthy for me  it is a shame because i really like the texture and density of these cakes,lundberg family farms organic brown rice cakes  ounce,3.19,0.6102941176470589,136.0,8.0,-41.19,136,1,21,17,1,9,1,3,17,136.0,136.0,8.0,17.0,21.0,17.0,0.5294,9.0,1.0,1.0,3.0,0.1765,17.0,1.0,53,20,47,20,86,28,69,28,0.8,0.41,0.38,0.24,0.94,0.69,53,29,33.8,31.8,0.62,0.58,4.04,5.72,0.89,17.8,0.68,0.82,11.53,2.4,0.2,0.67,0.2,0.04,0.25
B00ICZZCEE,3.0,supplies a tremendous about of protein but has a terrible taste as far as i am concerned it also left my mouth quite dry after consumption if you need a highprotein this is a good source if the taste does not bother you very low in sugar as well so i would say would be good for diabetics,pure protein  grams vanilla creme  count  fl oz each,7.09,0.8103448275862069,58.0,7.25,37.99,58,1,8,8,1,7,1,1,5,58.0,58.0,7.25,8.0,8.0,8.0,0.875,7.0,1.0,1.0,1.0,0.125,5.0,0.625,30,8,24,8,36,8,27,8,0.75,0.3,0.27,0.17,0.17,0.29,30,30,30.0,30.0,0.83,0.83,3.54,5.0,0.95,30.59,0.89,1.0,6.0,1.73,0.22,0.89,0.26,0.11,0.37
B00R1J4ILK,2.0,fairly tasty in small amounts but after eating a full serving on two separate meals i became plagued with tummy troubles they also have an odd plaster like aftertaste for me unfortunately as well somehow im usually a big fan of staceys and have no issues with pita breads but this batch or seasoning isnt worth the heart burn,stacys parmesan garlic amp ranch flavored party size pita chips  ounce,5.29,0.9322033898305084,inf,29.5,28.51,59,1,5,2,0,0,0,2,9,59.0,0.0,29.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,35,15,32,14,36,15,32,14,0.89,0.44,0.43,0.2,0.2,0.32,35,35,35.0,35.0,0.97,0.97,4.12,5.83,0.99,197.97,1.0,1.0,5.0,1.58,0.16,1.0,0.31,0.12,0.44
B00PC5D6GS,5.0,good price prime pantry is so easy pick what you want shipped to your door no more need to waste time at the market buying detergents non perishables and other products i go to the market now for meats  veggies milkfruitsetc  and the rest is at my door when i get home thanks prime pantry,keebler town house snack crackers light and buttery original  oz box,2.5,0.7818181818181819,55.0,9.166666666666666,41.03,55,1,7,6,1,4,1,1,8,55.0,55.0,9.1667,6.0,7.0,6.0,0.6667,4.0,1.0,1.0,1.0,0.1667,8.0,1.3333,32,8,29,8,38,9,33,9,0.87,0.27,0.25,0.0,0.0,0.0,32,32,32.0,32.0,0.84,0.84,3.67,5.19,0.95,33.44,0.88,1.0,6.0,1.73,0.18,0.85,0.18,0.0,0.18
B00X7ZZZ32,5.0,i and my boyfriend are extremely picky when it comes to good tasting pasta and this tasted pretty much just like regular bluebox rotini to me albeit maybe a tad chewier but my fix for that is ti simply cook it an extra minute than the directions say and that about takes care of it,barilla proteinplus multigrain pasta rotini  ounce,1.99,0.8727272727272727,18.333333333333332,9.166666666666666,41.03,55,1,7,6,3,1,2,1,5,55.0,18.3333,9.1667,6.0,2.3333,2.0,0.1667,0.3333,3.0,0.6667,0.3333,0.1667,1.6667,0.8333,29,11,26,11,30,11,26,11,0.87,0.42,0.38,0.2,0.2,0.32,29,29,29.0,29.0,0.97,0.97,3.74,5.29,0.99,148.19,1.0,1.0,5.0,1.58,0.19,1.0,0.23,0.12,0.35
B00NPNS9RU,5.0,i have medium condition psoriasis and  gray hair i touch up my hair root every  weeks and wash my hair with psoriasis treatment shampoo i need a conditioner that is safe to use for my sensitive skin doesnt make my hair fall off and i dont need to use it every single time i wash my hair  this one meets all my requirements  i can feel my hair is less dry and my hair still look full and fluffy after drying  the smell is pleasant and the bottle is easy to use,aussie  minute miracle strong conditioning treatment  fluid ounce,2.97,0.6195652173913043,92.0,7.666666666666667,3.48,92,1,17,12,1,6,1,3,11,92.0,92.0,7.6667,12.0,17.0,12.0,0.5,6.0,1.0,1.0,3.0,0.25,11.0,0.9167,39,9,35,9,59,10,52,10,0.88,0.19,0.23,0.06,0.06,0.17,39,34,33.6,34.2,0.66,0.68,3.59,5.08,0.9,17.44,0.67,0.71,8.47,2.06,0.23,0.67,0.19,0.02,0.21
B00NQ2K7B6,4.0,my daughter didnt like it saying it does not foamlather and does not leave her face squeaky clean she has acne i used it last night and loved it a lot the consistency is like waterdown cold cream velvety and pleasant no fragrance and feels mild i dont wear makeup and my cotton ball from toning came out clean no traces of dirt as when i wash w just waterwashcloth it left my face not squeaky clean which i liked i dont like the stripped tight skin feeling after washing for ref i have dry mature skin and wash my face w cleanser every other day,burts bees face cleanser for sensitive skin ndash  ounces,7.39,0.6886792452830188,106.0,13.25,-2.28,106,1,12,8,1,6,0,5,12,106.0,106.0,13.25,8.0,12.0,8.0,0.75,6.0,1.0,0.0,5.0,0.625,12.0,1.5,53,23,49,23,73,26,66,26,0.9,0.39,0.43,0.28,1.39,0.83,53,42,39.3,40.8,0.73,0.84,4.39,6.2,0.93,24.97,0.74,0.83,12.5,2.5,0.23,0.87,0.18,0.02,0.2
B012SA2ZTI,5.0,i am a poop camel my entire life  i rarely poop  yes this is a thing  not everyone is blessed with a digestive system that is like clockwork  ive tried periodic laxatives supplements from a nutrition store etc  this is the best ive found  ive been taking it semiregularly for a couple of years  it still makes my poo unnatural but its not as angry or as loose  it makes me feel more normal  and its made of prunes vs unpronounceable chemicals plus its wayyyyy cheaper than the stuff from the nutrition store does a better job  doesnt leave me even more miserable,prunelax tablets  count,16.99,0.7184466019417476,103.0,8.583333333333334,-24.62,103,1,13,12,1,7,1,1,14,103.0,103.0,8.5833,12.0,13.0,12.0,0.5833,7.0,1.0,1.0,1.0,0.0833,14.0,1.1667,52,23,48,22,66,27,55,26,0.83,0.47,0.44,0.11,0.11,0.24,52,39,40.7,41.1,0.79,0.78,4.53,6.4,0.94,31.98,0.87,0.89,7.11,1.89,0.15,0.88,0.27,0.05,0.33
B01B4N9Y6C,1.0,unfortunately i had to go ahead  open this package because we needed it but it is not big rolls  they are regular sized just keep in mind you may get a better bang for your buck on a different brand also  about  maybe  came unrolled some made me a little nervous,cottonelle cleancare big roll toilet paper pack of  rolls bath tissue ultra soft toilet paper rolls with clean ripple texture sewer and septic safe,6.99,0.9411764705882353,51.0,6.375,36.63,51,1,9,8,1,8,0,0,8,51.0,51.0,6.375,8.0,9.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,8.0,1.0,30,6,24,6,31,6,24,6,0.77,0.25,0.2,0.0,0.0,0.0,30,30,30.0,30.0,0.97,0.97,3.81,5.39,0.99,156.19,1.0,1.0,7.0,1.87,0.29,1.0,0.29,0.12,0.42
B00OKKMHIO,5.0,filled me up better than your average snack i keep these in my classroom cupboard for days when i dont have time for lunch the high protein content leaves me feeling much fuller than your typical snack if people have not eaten gluten free foods before then the texture might seem odd but i liked all the ones i have tried so far the flavors arent as powerful as snacks you are used to but i find typical flavored snacks to be overly flavored so again i liked them i have tried about  of the items so far,kays naturals protein grab n go mini meals variety pack glutenfree low carbs low fat all natural flavorings pack of ,15.19,0.7040816326530612,inf,8.909090909090908,5.85,98,1,14,11,0,9,0,0,13,98.0,0.0,8.9091,11.0,0.0,0.0,0.8182,0.0,0.0,0.0,0.0,0.0,0.0,1.1818,47,14,41,14,67,19,55,19,0.82,0.35,0.3,0.2,0.6,0.55,47,42,38.0,39.8,0.7,0.84,4.06,5.74,0.92,21.66,0.75,0.87,11.27,2.37,0.24,0.76,0.2,0.05,0.25
B00I9KQJYY,5.0,these are my absolute favorite diapers since my son was born feb  and will continue to be my first choice with my second due march  recent reviews have been negative though so i wanted to say a few thingsthese diapers hold a lot but you need to check your kids and make sure they arent filling it every diaper has a limit and its your job as a parent to check and change frequently if there are crystals leaking out of the diaper that is a user error not a manufacturing defect the crystals will only leak out if the diaper has been filled to the max and allowed to sit for some timeblow outs and leaking if it blows out the top you either need to put the diaper on tighter or move up a size the side straps will stretch and become loose as your child wears the diaper so although it may look uncomfortably tight on your child it will stretch out and keep you from having out the too blow outs i recommend stretching the side straps out as you are sticking them in place so that they wont have too much stretching leeway and result in a blow out or the diaper falling down you also need to put the straps on straight across angling them makes the diaper distort and can result in a leakif the diaper is leaking out the legs make sure to always tuck the diaper in around babys leg folds and not on the thigh this will minimize so many leaks of all kindsthese are great diapers just dont get sloppy and they will work tight waist remember the straps stretch tuck the legs in around the babys thigh rolls keep it higher in the back than the front if they consistently shoot up the back it might be time to move up a size and crystals will only leak if you arent changing the baby as often as you should,hggs little mvrs dprs step  ,11.61,0.4984894259818731,,,-239.12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,33,99,32,190,57,152,56,0.8,0.37,0.3,0.15,1.16,0.76,110,40,39.3,37.5,0.58,0.78,5.64,7.98,0.9,21.88,0.65,0.65,23.56,3.43,0.24,0.64,0.14,0.03,0.18
B016F7EAMK,4.0,this is good with pork  it is like a very mild jerk type flavor  it is flavorful and spicey but not really hot  it is a bit saltyit is a powder that is mixed with water oil and vinegar  there are alternative directions that call for rum lime juice and brown sugarwhen i make it i marinate about  pounds of boneless pork loin for a few hours then grill it  the family all likes itdownsideit is a bit salty  this can be an issue on thiner cuts more than average or thick cuts,mccormick grill mates island woodfire grill marinade  oz inspired by woodfire island barbeques perfect for shrimp chicken and pork,1.05,0.7419354838709677,93.0,7.75,-6.01,93,1,12,12,1,11,1,4,17,93.0,93.0,7.75,12.0,12.0,12.0,0.9167,11.0,1.0,1.0,4.0,0.3333,17.0,1.4167,48,21,46,21,60,22,50,22,0.83,0.44,0.44,0.6,1.8,0.95,48,41,41.0,41.6,0.8,0.82,4.38,6.2,0.95,32.63,0.92,1.0,5.0,1.58,0.1,0.9,0.22,0.06,0.28
B000YHXX8K,5.0,came in a box just like the picture with two sealed packages of i use these in my led maglite flashlights one two d and the other  dcame today with my prime order quickly and safely packaged with a use by date of  that is a good feeling knowing the shelf life is way out therei was just putting them away in the drawer and i found two  packs of c with a use date of  sad how fast life goes by and i thought i just bought those in the store a couple of years ago going to keep them or find someone that can use the cwhen i install them i put a little date label on the batteries to help with usage time,energizer max d alkaline batteries ,6.64,0.626984126984127,126.0,11.454545454545455,-22.58,126,1,14,11,1,7,1,3,19,126.0,126.0,11.4545,11.0,14.0,11.0,0.6364,7.0,1.0,1.0,3.0,0.2727,19.0,1.7273,53,15,51,15,72,15,67,15,0.93,0.22,0.28,0.11,0.21,0.32,53,38,38.6,38.2,0.74,0.76,4.42,6.25,0.93,25.93,0.76,0.74,10.32,2.27,0.21,0.82,0.13,0.06,0.19
B0014CX0PK,5.0,my  month old son had croup a couple weeks ago and was suffering a lot luckily i had just signed up for a  mission where i was given a free bottle of this to try it helped him feel sooooo much better i have such a hard time focusing on anything else when my son doesnt feel well and i was in the middle of a very busy time at work being able to give him this and knowing he would feel better because of it saved my life,childrenrsquos advil suspension  fl oz grapeflavored  ibuprofen fever reducerpain reliever liquid pain medicine ages  ndash ,5.69,0.7078651685393258,89.0,9.88888888888889,14.98,89,1,12,9,1,6,1,2,10,89.0,89.0,9.8889,9.0,12.0,9.0,0.6667,6.0,1.0,1.0,2.0,0.2222,10.0,1.1111,41,6,34,4,55,6,43,4,0.78,0.09,0.15,0.08,0.08,0.2,41,38,38.0,37.6,0.75,0.76,3.91,5.53,0.93,23.74,0.79,0.83,8.33,2.04,0.23,0.8,0.16,0.07,0.23
B011B6O10Q,4.0,my hubby and boys like this mayo  its been a little challenge to not have it delivered with a broken container but the stuff itself my men say is good  i dont care too much for mayo myself and this one doesnt entice me however those in the house with different chromosomes like it a lot  ,hellmanns mayonnaise light  oz,3.48,0.8214285714285714,18.666666666666668,14.0,31.56,56,1,8,4,3,1,2,1,9,56.0,18.6667,14.0,4.0,2.6667,1.3333,0.25,0.3333,3.0,0.6667,0.3333,0.25,3.0,2.25,27,10,22,10,29,11,23,11,0.79,0.48,0.37,0.4,0.8,0.63,27,27,27.0,27.0,0.93,0.93,3.55,5.01,0.98,68.91,0.96,1.0,5.0,1.58,0.22,0.92,0.22,0.0,0.22
B015IO2NO8,5.0,great bowl of chili for a can not as spicy as advertised  im really a hot freak so maybe im not the best judge i always jazz my food up a lot of spiceshot sauce this notwithstanding so for the average consumer this is probably hot enoughthis is a large portion supposed to be two servings  one for me the quality is good like all campbells chunky productsi always keep a lot of these on the shell,campbells chunky hot amp spicy beef amp bean firehouse chili  oz can,1.66,0.7272727272727273,77.0,12.833333333333334,18.7,77,1,8,6,1,5,1,0,14,77.0,77.0,12.8333,6.0,8.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,14.0,2.3333,40,17,32,17,48,18,35,18,0.73,0.51,0.42,0.33,0.33,0.41,40,40,40.0,40.0,0.83,0.83,4.08,5.77,0.95,35.7,0.91,1.0,3.0,1.22,0.09,0.91,0.23,0.03,0.26
B00O2AXUDS,1.0,this didnt seem to make any difference i have fairly hard well water and the other finish products i use keep the inside of the dishwasher as well as the dishes glasses cutlery etc clean rather i bought this as one of several lines of defense including the finish machine cleaner to keep minerals from clogging up the innards of the machine and ultimately reducing its useful life i lost an expensive bosch dishwasher to limescale after just  years ill just stick with the monthly affreshfinish machine cleaners,finish hard water booster powder lemon sparkle ,5.97,0.7045454545454546,44.0,12.571428571428571,-9.39,88,1,11,7,2,4,2,1,15,88.0,44.0,12.5714,7.0,5.5,3.5,0.5714,2.0,2.0,1.0,0.5,0.1429,7.5,2.1429,49,14,45,14,60,16,56,16,0.93,0.29,0.29,0.15,0.31,0.39,49,42,42.0,42.0,0.82,0.84,4.47,6.33,0.95,35.95,0.8,0.92,11.08,2.35,0.21,0.79,0.18,0.11,0.29
B00HZYEAE6,3.0,this pink lemonade flavor is very mild until you get about  squirts it dispenses in a stream not dropbydrop in a bottle of water at that point the lemonade flavor is definitely pronounced but i found it had a very chemical taste not sure if this particular flavor is the problemso if you are the type that likes to drink water with just a hint of flavor then this will probably be fine for you if you like a more robust flavor the picture below shows how dark the water gets if you add about  squirts then you might be turned off by the artificial taste,dasani drops pink lemonade  fl oz bottle,3.78,0.6320754716981132,106.0,7.066666666666666,-10.74,106,1,16,15,1,10,1,0,13,106.0,106.0,7.0667,15.0,16.0,15.0,0.6667,10.0,1.0,1.0,0.0,0.0,13.0,0.8667,42,14,37,14,61,20,50,20,0.82,0.4,0.33,0.18,0.36,0.43,42,37,35.6,37.3,0.69,0.74,3.8,5.38,0.91,19.67,0.74,0.82,7.36,1.92,0.18,0.59,0.2,0.1,0.3
B00SV113R4,4.0,coffeemate carmel macchiatto powder is one of my favorite flavors of powder creamer  it tastes just like a caramel macchiatto   it mixes well  even making instant coffee delicious  no i am not a fan of instant coffee this helps me make do in a pinch  it has a long shelf life so i keep it on hand especially during our winter seasoni would recommend this product to others,coffeemate caramel macchiatto powder coffee creamer  ounce,3.57,0.7941176470588235,68.0,8.5,10.92,68,1,11,8,1,7,1,0,10,68.0,68.0,8.5,8.0,11.0,8.0,0.875,7.0,1.0,1.0,0.0,0.0,10.0,1.25,36,14,33,14,43,17,39,17,0.91,0.44,0.39,0.0,0.0,0.0,36,36,36.0,36.0,0.84,0.84,3.88,5.49,0.95,34.58,0.85,0.88,6.12,1.75,0.18,0.86,0.13,0.1,0.23
B00DQC26QA,5.0,bought this on fresh because i cannot find it in our grocery stores local stores carry everything but this one glad i can get it on amazon i tried it and i love it i cannot believe this has  stars this is  star raisin bran sorry its not kelloggs or post its organic so its not made wwheat drenched in round up like youre used to this cereal is perfect its crunchy chewy and sweetened wthe raisin that are not sugar coated this is food people  i cant believe theres finally a raisin bran i can buy for my family wo eating chemicals from monsanto you know monsanto the big corporation that is famous for their agent orange,cascadian farm organic raisin bran  oz,3.69,0.7033898305084746,120.0,7.0588235294117645,-31.38,120,1,18,17,1,11,1,2,16,120.0,120.0,7.0588,17.0,18.0,17.0,0.6471,11.0,1.0,1.0,2.0,0.1176,16.0,0.9412,54,22,50,21,75,25,63,24,0.84,0.38,0.41,0.22,1.09,0.74,54,37,38.2,37.3,0.72,0.74,4.41,6.24,0.92,24.64,0.79,0.83,15.7,2.8,0.3,0.78,0.11,0.02,0.13
B0014D3MH0,5.0,if you have nerve pain fibromyalgia arthritis aches and pains that really hurt and some lowball product doesnt work this works it does not make you sleepy it slowly dissipates so theres no big aha the pain is gone and you think you might throw up if you are not able to convince your doctor that you hurt and the pressure points exhibit pain for a long time and youve done the pain management classes and still dont get relief try this order the big bottle and dont let it run out,tylenol extra strength caplets fever reducer and pain reliever  mg  ct,9.47,0.717391304347826,inf,6.571428571428571,3.48,92,1,17,14,0,8,0,4,12,92.0,0.0,6.5714,14.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.2857,0.0,0.8571,48,15,42,15,59,16,51,16,0.86,0.31,0.31,0.4,3.2,1.26,48,41,42.0,41.2,0.81,0.82,4.42,6.25,0.95,34.99,0.82,0.9,16.2,2.85,0.35,0.81,0.12,0.06,0.18
B00J2LBXZO,4.0,ive been on the wet wipe train for years now  at a certain point i developed an allergy to the wipes i was using due to the chemicals in them look it up this is a very common thing to happen  unfortunately despite the uptick in these allergies developing the major brands have done nothing to change their formulation  this is one of the very few wipes i can use now that doesnt cause a horrendous rash,preparation h  count flushable medicated hemorrhoid wipes maximum strength relief with witch hazel and aloe pouch,5.48,0.7662337662337663,77.0,11.0,10.24,77,1,10,7,1,6,1,0,15,77.0,77.0,11.0,7.0,10.0,7.0,0.8571,6.0,1.0,1.0,0.0,0.0,15.0,2.1429,35,11,31,11,47,14,39,14,0.83,0.36,0.31,0.0,0.0,0.0,35,35,35.0,35.0,0.74,0.74,3.61,5.11,0.92,21.84,0.79,0.78,5.44,1.65,0.18,0.75,0.18,0.05,0.23
B00O3CRM6G,1.0,absolute crap  i really put these to the test using them in my headlamp  hardly lasted at all  like a sucker i also bought a charger  unless you want to be switching out batteries and recharging constantly like more than once in a day these are a total pain  i chucked them and the charger  not worth it all to me,energizer rechargeable aaa batteries nimh  mah precharged  count recharge universal,9.99,0.7540983606557377,61.0,12.2,26.48,61,1,6,5,1,4,1,2,7,61.0,61.0,12.2,5.0,6.0,5.0,0.8,4.0,1.0,1.0,2.0,0.4,7.0,1.4,27,9,23,9,31,10,26,10,0.84,0.38,0.33,0.25,0.5,0.5,27,27,27.0,27.0,0.87,0.87,3.43,4.85,0.96,37.07,0.88,1.0,8.0,2.0,0.31,0.75,0.12,0.12,0.23
B0105J8V6U,5.0,i am an old school bottle bleach laundress i was however intrigued and thought i would give these a whirl after a laundry place mishap i was at the laundry place when out traveling and realized i had forgotten my trusty bottle of bleach side kick i asked the woman at the counter if she had some i could purchase and she said no however a nice young woman approached me and offered me a bleach pack it was this brand she advised me that i wouldnt be disappointed i offered money and she graciously declined i went on my merry way and tossed this bleach pack into my laundry it turns out my whites came out looking very nice there was no strong bleach odor either i was so impressed with both the cleanliness of my clothing and the convenience of the packs that i purchased some on prime pantry there are  in the bottle the clorox bleach packs dissolve here at home very nicely in a front load washer that is he they are he safe and you put the bleach pack into the drum with the clothing on this type of machine i think the best part is no worrying about tipping a bottle of bleach and having some splash on good clothes that was always a concern before when laundry day came about and i washed the whites so yes bleach packs are my top choice now and although not as economical as a liquid they far out weigh in benefits in other areas for myself personally,clorox zero splash bleach packs  count packaging may vary,3.99,0.5325670498084292,,,-168.07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,30,84,30,156,42,126,42,0.81,0.33,0.32,0.2,1.2,0.77,95,33,38.3,36.6,0.61,0.75,5.38,7.61,0.9,22.33,0.67,0.87,22.53,3.36,0.21,0.57,0.15,0.05,0.2
B00KZ250BW,5.0,this lotion is absorbed by your skin it is not greasy and there is no fragrance that i can tell  who needs a lingering fragrance why are manufacturers put a fragrance in our products anyway i dont buy products for their fragrance  if i want to wear a fragrance i will put on a cologne i dont want my deodorant to have a fragrance that conflicts my after shave that conflicts with the smell of my after shave  the other creams lotions etc i have used seem to leave a film on the skin  yes i recommend this lotion best i have ever used,eucerin intensive repair very dry skin lotion  fluid ounce,9.97,0.6057692307692307,104.0,6.5,-8.71,104,1,20,16,1,13,1,0,18,104.0,104.0,6.5,16.0,20.0,16.0,0.8125,13.0,1.0,1.0,0.0,0.0,18.0,1.125,36,11,31,11,63,20,53,20,0.84,0.38,0.31,0.14,0.43,0.46,36,29,30.7,31.0,0.57,0.58,3.21,4.54,0.86,13.32,0.58,0.71,10.71,2.31,0.28,0.5,0.11,0.0,0.11
